Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_1.0;5;6;0.1337514180781749;0.36572040970962355;0.9499564193293626;6.457615983616928
Fidelity (MAX_ERROR);Tolerancja_0.01;6;4844;6.357046005835472e-07;0.00079731085567898;0.009970442776215727;0.015520099942522585
Fidelity (MAX_ERROR);Tolerancja_0.1;6;3436;6.955282007366566e-06;0.0026372868648227416;0.09996550069519294;0.05133625790695489
Fidelity (MAX_ERROR);Tolerancja_1.0;6;7;0.14478182034677914;0.38050206352499477;0.9741862145231632;7.406684622668289
Fidelity (MAX_ERROR);Tolerancja_0.01;7;4917;1.1802347494645833e-06;0.0010863860959459042;0.009896330682255261;0.01998887855955048
Fidelity (MAX_ERROR);Tolerancja_0.1;7;4162;1.2188867030671647e-05;0.003491255795651709;0.09992119958813106;0.06423709616685278
Fidelity (MAX_ERROR);Tolerancja_1.0;7;8;0.14517852336702336;0.38102299585067484;0.877574326837335;7.010603707905416
Fidelity (MAX_ERROR);Tolerancja_0.01;8;4962;2.540396286006857e-06;0.0015938620661797736;0.009890281680753787;0.028798696703900638
Fidelity (MAX_ERROR);Tolerancja_0.1;8;4616;2.6105016841851303e-05;0.005109306884681258;0.09994434280631381;0.09231751132126557
Fidelity (MAX_ERROR);Tolerancja_1.0;8;1162;0.0005639463781142162;0.02374755520288807;0.9999923540628028;0.42908270060426507
Fidelity (MAX_ERROR);Tolerancja_0.01;9;346;1.3067980871178952e-07;0.00036149662337536364;0.009995696748496208;0.006545841018231672
Fidelity (MAX_ERROR);Tolerancja_0.1;9;41;8.20862347972064e-05;0.009060145407067505;0.09806063107455998;0.1640576082923588
Fidelity (MAX_ERROR);Tolerancja_1.0;9;5;0.1935177627838409;0.4399065386918463;0.7785517943762343;7.9656574334510095
Fidelity (MAX_ERROR);Tolerancja_0.01;10;4798;4.930806255874023e-07;0.0007021969991301603;0.009985805337967335;0.012783631259904874
Fidelity (MAX_ERROR);Tolerancja_0.1;10;2978;5.7323346088306745e-06;0.0023942294394712206;0.09997407051412299;0.04358740687260537
Fidelity (MAX_ERROR);Tolerancja_1.0;10;7;0.2237096503949735;0.47297954542979287;0.8677710488446424;8.610683483042239
Fidelity (MAX_ERROR);Tolerancja_0.01;11;4952;1.9949671024476326e-06;0.0014124330435272437;0.009836627075783255;0.026161045720389253
Fidelity (MAX_ERROR);Tolerancja_0.1;11;4513;2.0613235788794082e-05;0.004540180149376683;0.09980157745360874;0.08409309100417979
Fidelity (MAX_ERROR);Tolerancja_1.0;11;175;0.0024383446058846565;0.049379597060776596;0.9999955337278195;0.9146075293844245
Fidelity (MAX_ERROR);Tolerancja_0.01;12;4949;1.9222072022711277e-06;0.0013864368728042139;0.009900718134780107;0.022264945112008327
Fidelity (MAX_ERROR);Tolerancja_0.1;12;4485;1.9580010605744946e-05;0.004424930576375741;0.09997981334671291;0.07106045600776942
Fidelity (MAX_ERROR);Tolerancja_1.0;12;91;0.004220901597491089;0.06496846617776264;0.9997546800304677;1.0433358790678424
Fidelity (MAX_ERROR);Tolerancja_0.01;13;4922;1.2511437200521113e-06;0.0011185453589605168;0.009909563032977964;0.018089239552189353
Fidelity (MAX_ERROR);Tolerancja_0.1;13;4213;1.296797596222402e-05;0.003601107602144654;0.09998675056947537;0.05823751137722458
Fidelity (MAX_ERROR);Tolerancja_1.0;13;6;0.04132410876643671;0.20328332141726904;0.9527262225279447;3.2875204108834764
Fidelity (MAX_ERROR);Tolerancja_0.01;14;4947;1.8826949905454037e-06;0.001372113330066217;0.009988677528181;0.024937313702248488
Fidelity (MAX_ERROR);Tolerancja_0.1;14;4470;1.8982871357306264e-05;0.0043569337104558134;0.09988990277244358;0.07918458361766278
Fidelity (MAX_ERROR);Tolerancja_1.0;14;86;0.00417351497551956;0.06460274743011755;0.9989893363122233;1.1741150992347127
Fidelity (MAX_ERROR);Tolerancja_0.01;15;4921;1.2653272612633644e-06;0.0011248676638891191;0.009997026181710389;0.02021188338426383
Fidelity (MAX_ERROR);Tolerancja_0.1;15;4210;1.2908466303280511e-05;0.003592835412773665;0.09998045146093659;0.06455690096981295
Fidelity (MAX_ERROR);Tolerancja_1.0;15;19;0.010091085859013312;0.10045439691229703;0.9900384674595228;1.8049879296984028
Fidelity (MAX_ERROR);Tolerancja_0.01;16;4743;3.8775962038875607e-07;0.0006227034770970499;0.009972248398174344;0.010955221785521652
Fidelity (MAX_ERROR);Tolerancja_0.1;16;2437;4.9864413943727456e-06;0.002233034122975452;0.09999868010837165;0.039285767578942275
Fidelity (MAX_ERROR);Tolerancja_1.0;16;9;0.04741632030114614;0.2177528881579901;0.7589257690884512;3.8309263910483704
Fidelity (MAX_ERROR);Tolerancja_0.01;17;4941;1.6591776961014861e-06;0.0012880907173415568;0.009893451113089036;0.023543421533548405
Fidelity (MAX_ERROR);Tolerancja_0.1;17;4404;1.6942664912205964e-05;0.004116146852604504;0.09994580835095324;0.07523397159857002
Fidelity (MAX_ERROR);Tolerancja_1.0;17;45;0.006933842751173799;0.08326969887764576;0.9968522910073112;1.5219841236758271
Fidelity (MAX_ERROR);Tolerancja_0.01;18;4795;4.844676728046322e-07;0.000696037120277814;0.009958917943582613;0.012305233114179444
Fidelity (MAX_ERROR);Tolerancja_0.1;18;2944;5.660589410574391e-06;0.0023791993213210178;0.09997243948354395;0.04206184041199882
Fidelity (MAX_ERROR);Tolerancja_1.0;18;3;0.04219219060396095;0.20540737718972255;0.7671221532713144;3.6313949156660903
Fidelity (MAX_ERROR);Tolerancja_0.01;19;4617;2.617457217806143e-07;0.0005116109085825031;0.00998828680029984;0.00876005226709627
Fidelity (MAX_ERROR);Tolerancja_0.1;19;1173;5.60619531236052e-06;0.002367740550051994;0.09998351570219377;0.040541612044290354
Fidelity (MAX_ERROR);Tolerancja_1.0;19;3;0.10787749236977956;0.32844709219260804;0.7307344391308188;5.623831795445483
Fidelity (MAX_ERROR);Tolerancja_0.01;20;4951;2.0021095577973935e-06;0.0014149592071142523;0.009904327217374664;0.02127751713507587
