Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.0%;59;7;0.25572965406670656;0.5056971960241687;1.964758632439188;8.984650557079227
Energetyczne;Prog_Energii_99.9%;59;48;0.030843461051742047;0.17562306526120663;1.9003664866178989;3.1202701607616756
Energetyczne;Prog_Energii_99.99%;59;468;0.0031597792188289594;0.056211913495530105;1.738616379148434;0.9987091165875603
Energetyczne;Prog_Energii_99.0%;60;8;0.21219059733703952;0.4606415063116214;1.3770134329097603;8.067872773757921
Energetyczne;Prog_Energii_99.9%;60;19;0.031664939329332537;0.17794645073541798;1.3691894999664846;3.1166304065181767
Energetyczne;Prog_Energii_99.99%;60;171;0.003254900263482375;0.0570517332206689;1.1504313496664782;0.9992285081565226
Energetyczne;Prog_Energii_99.0%;61;5;0.2625068444756621;0.5123542177787376;1.5584676101111397;9.454185489765159
Energetyczne;Prog_Energii_99.9%;61;16;0.025940223902140506;0.16105969049436455;1.0557528165537269;2.9719442838967094
Energetyczne;Prog_Energii_99.99%;61;144;0.0029066083316142974;0.05391296997582583;0.9944657762011611;0.9948258465898191
Energetyczne;Prog_Energii_99.0%;62;5;0.19367028426123334;0.4400798612311558;0.997154343764799;8.220580583810582
Energetyczne;Prog_Energii_99.9%;62;10;0.01736871508786524;0.13179042107780534;0.6367101367476344;2.4618117575604432
Energetyczne;Prog_Energii_99.99%;62;17;0.002515528206767163;0.050155041688420145;0.4214063504076373;0.9368835027592205
Energetyczne;Prog_Energii_99.0%;63;5;0.10101839731979795;0.31783391467840233;1.0947681849034234;5.956018643647999
Energetyczne;Prog_Energii_99.9%;63;14;0.026980700650812463;0.16425803070417125;1.0120197112681684;3.078097862000845
Energetyczne;Prog_Energii_99.99%;63;133;0.0028459700186423604;0.05334763367425364;0.9455796953914053;0.9997029457346003
Energetyczne;Prog_Energii_99.0%;64;5;0.33194687407996754;0.5761483091010227;1.2738362572641257;9.705942044267031
Energetyczne;Prog_Energii_99.9%;64;16;0.015956336255448723;0.12631839238784162;0.6371396363352169;2.1279920053126413
Energetyczne;Prog_Energii_99.99%;64;22;0.00308830213416188;0.05557249440291375;0.574001671444929;0.9361884803092577
Energetyczne;Prog_Energii_99.0%;65;5;0.27942749531249944;0.52860901932572;2.5743482470520007;8.989195997210926
Energetyczne;Prog_Energii_99.9%;65;23;0.03316943115259987;0.18212476809209632;1.4721373002440243;3.09710045888879
Energetyczne;Prog_Energii_99.99%;65;208;0.0034315280413034287;0.05857924582395568;1.2892016880564938;0.996162197065857
Energetyczne;Prog_Energii_99.0%;66;1;0.37132590245193003;0.609365163470911;1.1796897685103076;9.51898911448097
Energetyczne;Prog_Energii_99.9%;66;12;0.03163808855252813;0.17787098850719904;1.0317691710060668;2.7785507030593863
Energetyczne;Prog_Energii_99.99%;66;46;0.004000418109198814;0.06324885856044214;0.7308517911514203;0.9880203730565504
Energetyczne;Prog_Energii_99.0%;67;6;0.18190193853589925;0.42649963486021797;0.9190629357920219;7.681377772970623
Energetyczne;Prog_Energii_99.9%;67;11;0.026822112461748135;0.1637745781913302;0.7149953124205553;2.9496259829362526
Energetyczne;Prog_Energii_99.99%;67;52;0.003043735463115017;0.05517005948080006;0.6269870350104814;0.9936282097127145
Energetyczne;Prog_Energii_99.0%;68;5;0.23044259702589376;0.4800443698512605;0.8464728730531341;9.660378060395947
Energetyczne;Prog_Energii_99.9%;68;9;0.006161945888796317;0.07849806296206498;0.4898885928804857;1.5796893221709372
Energetyczne;Prog_Energii_99.99%;68;21;0.002429853596556908;0.049293545181462735;0.40078554567595415;0.9919797258276056
Energetyczne;Prog_Energii_99.0%;69;8;0.19553508408291964;0.44219349167860855;1.5455500358665732;7.767728336854482
Energetyczne;Prog_Energii_99.9%;69;17;0.03143780574313672;0.17730709445235607;1.1260583031685343;3.1146395589736966
Energetyczne;Prog_Energii_99.99%;69;128;0.0032056552916233665;0.056618506617742634;0.9935072767313704;0.9945808487038346
Energetyczne;Prog_Energii_99.0%;70;7;0.290564126056776;0.5390400041339938;2.003290067925979;9.435592552679363
Energetyczne;Prog_Energii_99.9%;70;33;0.03175074838906296;0.17818739683003104;1.6663428774772826;3.119070313179998
Energetyczne;Prog_Energii_99.99%;70;302;0.0032543620226807915;0.05704701589637088;1.47665980121856;0.9985759762100613
Energetyczne;Prog_Energii_99.0%;71;3;0.29577880917716903;0.5438555039504235;1.8655318769685074;9.87199590207874
Energetyczne;Prog_Energii_99.9%;71;16;0.027046914757117076;0.16445946235202483;1.0606995772858987;2.985247233142391
