Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.0%;71;24;0.3650310743802996;0.6041780154725093;2.0230767563271055;9.716317301703652
Energetyczne;Prog_Energii_99.9%;71;174;0.038533872059241074;0.19630046372650542;0.8072813378710713;3.1568801631198706
Energetyczne;Prog_Energii_99.99%;71;1608;0.003861397739017481;0.06214014595265673;0.22787997947182426;0.9993302632469935
Energetyczne;Prog_Energii_99.0%;72;46;0.38891883613919953;0.6236335752180118;2.669840180264165;9.89937226056706
Energetyczne;Prog_Energii_99.9%;72;397;0.03961628556120085;0.19903840222731103;1.3771985076068702;3.159475878295727
Energetyczne;Prog_Energii_99.99%;72;2431;0.003967071430186991;0.06298469203057987;0.3383875202187996;0.9998001036264177
Energetyczne;Prog_Energii_99.0%;73;15;0.2921361595973442;0.5404962160805052;1.8264023111048244;9.977613995216998
Energetyczne;Prog_Energii_99.9%;73;135;0.02914122483421279;0.1707080104570749;0.7122332290413969;3.151286879644806
Energetyczne;Prog_Energii_99.99%;73;1238;0.00293016276032192;0.05413097782528891;0.19949886046065224;0.9992632433969486
Energetyczne;Prog_Energii_99.0%;74;27;0.3064824690336757;0.5536085882947226;1.9778892183132184;9.864340822506037
Energetyczne;Prog_Energii_99.9%;74;275;0.03140913331303982;0.1772262207266177;0.6665096833887905;3.1578625781747216
Energetyczne;Prog_Energii_99.99%;74;1994;0.003147147434819368;0.05609944237529788;0.22010721728648486;0.9995943546451502
Energetyczne;Prog_Energii_99.0%;75;23;0.29327349277168113;0.5415473135116461;1.838430209965722;9.74891369748789
Energetyczne;Prog_Energii_99.9%;75;193;0.030744655664120917;0.1753415400414885;1.1135063320227294;3.1564915914079736
Energetyczne;Prog_Energii_99.99%;75;1616;0.0030822210602792434;0.05551775445998553;0.49963656529673894;0.9994284587972253
Energetyczne;Prog_Energii_99.0%;76;43;0.2946361199472259;0.542803942457335;2.3007677984385784;9.949279895054843
Energetyczne;Prog_Energii_99.9%;76;423;0.029715276524262327;0.1723811953905133;1.9453902832915118;3.1596468401096054
Energetyczne;Prog_Energii_99.99%;76;2383;0.0029763200911056254;0.05455566048638423;0.5558207370323742;0.9999734592592506
