Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_1.0;558;54;0.08656556202714942;0.29422026107518395;0.9711310662182377;5.137164454746768
Fidelity (MAX_ERROR);Tolerancja_0.01;559;4839;5.873342154683633e-06;0.002423497917202248;0.009974999000336382;0.0434231333095856
Fidelity (MAX_ERROR);Tolerancja_0.1;559;3632;0.0005157807734949002;0.022710807416181842;0.09941156319906241;0.40692191687115464
Fidelity (MAX_ERROR);Tolerancja_1.0;559;131;0.0801585901949981;0.2831229241778173;0.9917306026218133;5.072867771954055
Fidelity (MAX_ERROR);Tolerancja_0.01;560;4864;5.680624062469546e-06;0.00238340597936431;0.0098157302959061;0.039014443753422626
Fidelity (MAX_ERROR);Tolerancja_0.1;560;3603;0.0008019797953690345;0.028319247789604766;0.09972667405532842;0.4635633667082835
Fidelity (MAX_ERROR);Tolerancja_1.0;560;156;0.08212081251043905;0.2865672914176338;0.9918055372240406;4.6908766569285385
Fidelity (MAX_ERROR);Tolerancja_0.01;561;4814;8.799020517893511e-06;0.0029663142985687663;0.009753460005914594;0.04892382722644558
Fidelity (MAX_ERROR);Tolerancja_0.1;561;3500;0.0007829791628632829;0.02798176482753157;0.09908552242649904;0.4615070724547668
Fidelity (MAX_ERROR);Tolerancja_1.0;561;169;0.05872728295768825;0.2423371266597181;0.9833738984551115;3.9968993578913077
Fidelity (MAX_ERROR);Tolerancja_0.01;562;4824;7.2884202084108525e-06;0.002699707430150692;0.009776421250069056;0.04295903312603924
Fidelity (MAX_ERROR);Tolerancja_0.1;562;3969;0.000321791428886762;0.01793854589666515;0.09998677868396566;0.28544670389146537
Fidelity (MAX_ERROR);Tolerancja_1.0;562;2041;0.0037852220647491505;0.06152415838310306;0.9996912194835348;0.9790017720119701
Fidelity (MAX_ERROR);Tolerancja_0.01;563;4838;7.119359632072022e-06;0.0026682128161134413;0.009784039817340329;0.04705428266237641
Fidelity (MAX_ERROR);Tolerancja_0.1;563;3535;0.0006450193775604466;0.02539723169088408;0.0997493050399183;0.44788350899440205
Fidelity (MAX_ERROR);Tolerancja_1.0;563;131;0.08412883556652015;0.29004971223312764;0.9874095209309544;5.1150646841725775
Fidelity (MAX_ERROR);Tolerancja_0.01;564;4852;7.397138076138738e-06;0.0027197680188094605;0.009903021202567253;0.04324418186816586
Fidelity (MAX_ERROR);Tolerancja_0.1;564;3838;0.0004651734385996555;0.02156787978915998;0.09992323952031779;0.34292826066887955
Fidelity (MAX_ERROR);Tolerancja_1.0;564;1416;0.006979715407242986;0.08354469107754835;0.9990418624020632;1.3283566061853669
Fidelity (MAX_ERROR);Tolerancja_0.01;565;4846;6.8002569023396726e-06;0.0026077302203908427;0.009828172303995686;0.04767309573238258
Fidelity (MAX_ERROR);Tolerancja_0.1;565;3679;0.000607642783656172;0.024650411429754514;0.09991791513813464;0.45064532164572346
Fidelity (MAX_ERROR);Tolerancja_1.0;565;775;0.015006593403990446;0.12250140164092183;0.9992228153694338;2.2395035353401784
Fidelity (MAX_ERROR);Tolerancja_0.01;566;4829;7.02368456695425e-06;0.002650223493774487;0.009987030025719434;0.04385537964406702
Fidelity (MAX_ERROR);Tolerancja_0.1;566;3689;0.00047777642683089605;0.021858097511697948;0.09974529483608663;0.36170351931614075
Fidelity (MAX_ERROR);Tolerancja_1.0;566;1348;0.006153980739360601;0.07844731186828903;0.9990908389798925;1.298130762225099
Fidelity (MAX_ERROR);Tolerancja_0.01;567;4838;7.4846614477421916e-06;0.0027358109305546303;0.009829687610527493;0.04592906984306266
Fidelity (MAX_ERROR);Tolerancja_0.1;567;3620;0.0006808086685998232;0.02609231052628002;0.09910664814061576;0.4380403408525909
Fidelity (MAX_ERROR);Tolerancja_1.0;567;146;0.07807884702989336;0.2794259240476684;0.9794654933169227;4.691030596528064
Fidelity (MAX_ERROR);Tolerancja_0.01;568;4809;7.722761903015618e-06;0.002778985768768098;0.00996567662030401;0.042123981446495304
Fidelity (MAX_ERROR);Tolerancja_0.1;568;3345;0.0007201989279610308;0.026836522277691476;0.09973884676078981;0.40678911681331054
Fidelity (MAX_ERROR);Tolerancja_1.0;568;124;0.07069509257110941;0.26588548770308884;0.9924756745053323;4.030303241121745
Fidelity (MAX_ERROR);Tolerancja_0.01;569;4781;8.32331051413889e-06;0.002885014820436611;0.009891259531304097;0.05186166540801144
Fidelity (MAX_ERROR);Tolerancja_0.1;569;3129;0.0007755317311453396;0.027848370349902694;0.09948240862801061;0.5006084734866176
Fidelity (MAX_ERROR);Tolerancja_1.0;569;86;0.08011869059997005;0.28305245202960183;0.9978319420038209;5.088213570374258
Fidelity (MAX_ERROR);Tolerancja_0.01;570;4827;7.176577842551075e-06;0.00267891355637898;0.009808948174339083;0.05154795044125044
Fidelity (MAX_ERROR);Tolerancja_0.1;570;3310;0.0007340220343118922;0.02709284101588263;0.09978205493641834;0.5213234382549908
Fidelity (MAX_ERROR);Tolerancja_1.0;570;176;0.05195419142056601;0.2279346209345259;0.9890221764714733;4.3859431431821685
Fidelity (MAX_ERROR);Tolerancja_0.01;571;4724;6.4003349233222834e-06;0.0025298883223024457;0.009910214441440246;0.04736494840607652
Fidelity (MAX_ERROR);Tolerancja_0.1;571;3027;0.0004058417452693883;0.02014551427165334;0.09993139238772741;0.37716733805163827
Fidelity (MAX_ERROR);Tolerancja_1.0;571;31;0.09059943889871175;0.3009974067973207;0.9701053037784426;5.635318570245387
Fidelity (MAX_ERROR);Tolerancja_0.01;572;4829;7.3783897081686365e-06;0.002716319146964995;0.009909847058000132;0.04552743168673504
Fidelity (MAX_ERROR);Tolerancja_0.1;572;3313;0.000777434499592161;0.02788251243328264;0.0994350268398545;0.4673306453990013
Fidelity (MAX_ERROR);Tolerancja_1.0;572;117;0.07360283044351315;0.27129841585146264;0.9904719633447394;4.547153491958975
Fidelity (MAX_ERROR);Tolerancja_0.01;573;4840;7.432973521452189e-06;0.00272634801913699;0.00992624939143294;0.04481930084632588
Fidelity (MAX_ERROR);Tolerancja_0.1;573;3642;0.0006441952439852593;0.025381001634790918;0.09921751640647525;0.4172463456851231
Fidelity (MAX_ERROR);Tolerancja_1.0;573;1107;0.010438039990703262;0.10216672643626819;0.9995816260521799;1.6795512592265638
Fidelity (MAX_ERROR);Tolerancja_0.01;574;4850;9.24784331884203e-06;0.0030410266882817767;0.009809448755428107;0.053094588480822325
Fidelity (MAX_ERROR);Tolerancja_0.1;574;3954;0.0004736040629196473;0.021762446161211917;0.09977161082408426;0.3799598759583574
Fidelity (MAX_ERROR);Tolerancja_1.0;574;225;0.06408827038579096;0.25315661236829456;0.9951471602307507;4.4199698104222005
Fidelity (MAX_ERROR);Tolerancja_0.01;575;4741;6.950699953412623e-06;0.0026364180156820015;0.00981439872015799;0.049355109414274366
Fidelity (MAX_ERROR);Tolerancja_0.1;575;2672;0.0007124804257635706;0.026692328968517726;0.09990186836373027;0.49969420969163175
Fidelity (MAX_ERROR);Tolerancja_1.0;575;51;0.0694645461792843;0.2635612759478985;0.9882682853444074;4.934003460149051
