Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MSE);Tolerancja_1.0;41;29;0.9898928103238882;0.9949335708095733;4.032462563321594;13.963679329271054
Fidelity (MSE);Tolerancja_0.01;42;2454;0.00999652058355154;0.09998260140420202;1.0862096430622117;1.5524886997375102
Fidelity (MSE);Tolerancja_0.1;42;436;0.09967581658296133;0.3157147709293332;3.792343633473992;4.90228907154047
Fidelity (MSE);Tolerancja_1.0;42;40;0.9993694732805628;0.999684686929115;4.611394083510523;15.522692528110749
Fidelity (MSE);Tolerancja_0.01;43;1400;0.009985734858654137;0.09992864883832933;2.2067135370851743;1.67178563658343
Fidelity (MSE);Tolerancja_0.1;43;165;0.09978002283921528;0.31587976009743846;3.35596570981824;5.2846030838732005
Fidelity (MSE);Tolerancja_1.0;43;16;0.9934852470162218;0.99673730090542;4.153366103657228;16.67520898632893
Fidelity (MSE);Tolerancja_0.01;44;1656;0.009989857505096145;0.09994927466018022;1.5321651685329252;1.6681017538434353
Fidelity (MSE);Tolerancja_0.1;44;194;0.09965485918867761;0.31568157879210756;3.0552513442862077;5.26856244859746
Fidelity (MSE);Tolerancja_1.0;44;21;0.993723188933028;0.9968566541549633;3.5427752773964953;16.63702251747181
Fidelity (MSE);Tolerancja_0.01;45;1364;0.009989889005218662;0.09994943224060186;2.084292297296063;1.6931861899008527
Fidelity (MSE);Tolerancja_0.1;45;152;0.09928855413835463;0.3151008634363839;3.3084976524990743;5.3379435824307695
Fidelity (MSE);Tolerancja_1.0;45;15;0.9629602785640109;0.9813053951568853;4.088310528971012;16.62373368119927
Fidelity (MSE);Tolerancja_0.01;46;2337;0.009997928112645662;0.09998964002658306;1.1472479533636704;1.6101611077616922
Fidelity (MSE);Tolerancja_0.1;46;368;0.0997375275520772;0.31581248796093736;3.17826199012944;5.085616723142195
Fidelity (MSE);Tolerancja_1.0;46;36;0.9709816701440617;0.9853840216606222;4.020692303152346;15.867914190569355
Fidelity (MSE);Tolerancja_0.01;47;2241;0.009999501336022076;0.09999750664902639;1.3527049397002475;1.7201079463635114
Fidelity (MSE);Tolerancja_0.1;47;340;0.09955237320387328;0.31551921209947464;3.7472624095987275;5.427406363916022
Fidelity (MSE);Tolerancja_1.0;47;32;0.9647278835626711;0.9822056218341815;4.250117667764687;16.895418212873405
Fidelity (MSE);Tolerancja_0.01;48;2660;0.009994355594541494;0.09997177398916904;0.8823780800955188;1.429194563307466
Fidelity (MSE);Tolerancja_0.1;48;499;0.09993397187589455;0.316123349146966;3.4179935138206274;4.519293335580301
Fidelity (MSE);Tolerancja_1.0;48;47;0.9942670193905527;0.9971293894929347;4.755541117311612;14.25494262542335
Fidelity (MSE);Tolerancja_0.01;49;2211;0.009999849322120839;0.0999992466077662;1.335754833265388;1.8732365527702324
Fidelity (MSE);Tolerancja_0.1;49;334;0.09990450889494705;0.31607674526125307;3.6178750114176923;5.920909734714357
Fidelity (MSE);Tolerancja_1.0;49;37;0.9866635225088516;0.993309379050078;4.124097909540054;18.60717455546911
Fidelity (MSE);Tolerancja_0.01;50;2602;0.009988388666960722;0.09994192647213042;1.058793949439016;1.6755213871129155
Fidelity (MSE);Tolerancja_0.1;50;494;0.09988046486766321;0.3160387078629186;3.862563140305787;5.298373093973873
Fidelity (MSE);Tolerancja_1.0;50;52;0.9802234145764717;0.990062328632128;4.7438597912796245;16.59834530666702
Fidelity (MSE);Tolerancja_0.01;51;1736;0.009992629785429866;0.09996314213463814;1.9196025241750325;1.6576361434876643
